Price Type,Net Type,Validity,MB Start,MB End,Voice Start,Voice End,Price,Market Price
APPMB,Anynet,15,20,24,15,19,0.4,0.8
APPMB,Anynet,15,20,24,20,24,0.4,0.8
APPMB,Anynet,15,20,24,25,29,0.35,0.8
APPMB,Anynet,15,20,24,30,39,0.35,0.8
APPMB,Anynet,15,20,24,40,49,0.35,0.8
APPMB,Anynet,15,20,24,50,59,0.3,0.8
APPMB,Anynet,15,20,24,60,69,0.3,0.8
APPMB,Anynet,15,20,24,70,79,0.3,0.8
APPMB,Anynet,15,20,24,80,89,0.3,0.8
APPMB,Anynet,15,20,24,90,99,0.3,0.8
APPMB,Anynet,15,20,24,100,149,0.28,0.8
APPMB,Anynet,15,20,24,150,199,0.28,0.8
APPMB,Anynet,15,20,24,200,249,0.28,0.8
APPMB,Anynet,15,20,24,250,299,0.28,0.8
APPMB,Anynet,15,20,24,300,349,0.26,0.8
APPMB,Anynet,15,20,24,350,399,0.26,0.8
APPMB,Anynet,15,20,24,400,449,0.26,0.8
APPMB,Anynet,15,20,24,450,499,0.26,0.8
APPMB,Anynet,15,20,24,500,599,0.25,0.8
APPMB,Anynet,15,20,24,600,699,0.25,0.8
APPMB,Anynet,15,20,24,700,799,0.25,0.8
APPMB,Anynet,15,20,24,800,899,0.25,0.8
APPMB,Anynet,15,20,24,900,999,0.25,0.8
APPMB,Anynet,15,20,24,1000,1499,0.25,0.8
APPMB,Anynet,15,20,24,1500,1999,0.25,0.8
APPMB,Anynet,15,20,24,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,25,29,0,4,0.45,0.8
APPMB,Anynet,15,25,29,5,9,0.45,0.8
APPMB,Anynet,15,25,29,10,14,0.4,0.8
APPMB,Anynet,15,25,29,15,19,0.4,0.8
APPMB,Anynet,15,25,29,20,24,0.4,0.8
APPMB,Anynet,15,25,29,25,29,0.35,0.8
APPMB,Anynet,15,25,29,30,39,0.35,0.8
APPMB,Anynet,15,25,29,40,49,0.35,0.8
APPMB,Anynet,15,25,29,50,59,0.3,0.8
APPMB,Anynet,15,25,29,60,69,0.3,0.8
APPMB,Anynet,15,25,29,70,79,0.3,0.8
APPMB,Anynet,15,25,29,80,89,0.3,0.8
APPMB,Anynet,15,25,29,90,99,0.3,0.8
APPMB,Anynet,15,25,29,100,149,0.28,0.8
APPMB,Anynet,15,25,29,150,199,0.28,0.8
APPMB,Anynet,15,25,29,200,249,0.28,0.8
APPMB,Anynet,15,25,29,250,299,0.28,0.8
APPMB,Anynet,15,25,29,300,349,0.26,0.8
APPMB,Anynet,15,25,29,350,399,0.26,0.8
APPMB,Anynet,15,25,29,400,449,0.26,0.8
APPMB,Anynet,15,25,29,450,499,0.26,0.8
APPMB,Anynet,15,25,29,500,599,0.25,0.8
APPMB,Anynet,15,25,29,600,699,0.25,0.8
APPMB,Anynet,15,25,29,700,799,0.25,0.8
APPMB,Anynet,15,25,29,800,899,0.25,0.8
APPMB,Anynet,15,25,29,900,999,0.25,0.8
APPMB,Anynet,15,25,29,1000,1499,0.25,0.8
APPMB,Anynet,15,25,29,1500,1999,0.25,0.8
APPMB,Anynet,15,25,29,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,30,34,0,4,0.45,0.8
APPMB,Anynet,15,30,34,5,9,0.45,0.8
APPMB,Anynet,15,30,34,10,14,0.4,0.8
APPMB,Anynet,15,30,34,15,19,0.4,0.8
APPMB,Anynet,15,30,34,20,24,0.4,0.8
APPMB,Anynet,15,30,34,25,29,0.35,0.8
APPMB,Anynet,15,30,34,30,39,0.35,0.8
APPMB,Anynet,15,30,34,40,49,0.35,0.8
APPMB,Anynet,15,30,34,50,59,0.3,0.8
APPMB,Anynet,15,30,34,60,69,0.3,0.8
APPMB,Anynet,15,30,34,70,79,0.3,0.8
APPMB,Anynet,15,30,34,80,89,0.3,0.8
APPMB,Anynet,15,30,34,90,99,0.3,0.8
APPMB,Anynet,15,30,34,100,149,0.28,0.8
APPMB,Anynet,15,30,34,150,199,0.28,0.8
APPMB,Anynet,15,30,34,200,249,0.28,0.8
APPMB,Anynet,15,30,34,250,299,0.28,0.8
APPMB,Anynet,15,30,34,300,349,0.26,0.8
APPMB,Anynet,15,30,34,350,399,0.26,0.8
APPMB,Anynet,15,30,34,400,449,0.26,0.8
APPMB,Anynet,15,30,34,450,499,0.26,0.8
APPMB,Anynet,15,30,34,500,599,0.25,0.8
APPMB,Anynet,15,30,34,600,699,0.25,0.8
APPMB,Anynet,15,30,34,700,799,0.25,0.8
APPMB,Anynet,15,30,34,800,899,0.25,0.8
APPMB,Anynet,15,30,34,900,999,0.25,0.8
APPMB,Anynet,15,30,34,1000,1499,0.25,0.8
APPMB,Anynet,15,30,34,1500,1999,0.25,0.8
APPMB,Anynet,15,30,34,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,35,39,0,4,0.45,0.8
APPMB,Anynet,15,35,39,5,9,0.45,0.8
APPMB,Anynet,15,35,39,10,14,0.4,0.8
APPMB,Anynet,15,35,39,15,19,0.4,0.8
APPMB,Anynet,15,35,39,20,24,0.4,0.8
APPMB,Anynet,15,35,39,25,29,0.35,0.8
APPMB,Anynet,15,35,39,30,39,0.35,0.8
APPMB,Anynet,15,35,39,40,49,0.35,0.8
APPMB,Anynet,15,35,39,50,59,0.3,0.8
APPMB,Anynet,15,35,39,60,69,0.3,0.8
APPMB,Anynet,15,35,39,70,79,0.3,0.8
APPMB,Anynet,15,35,39,80,89,0.3,0.8
APPMB,Anynet,15,35,39,90,99,0.3,0.8
APPMB,Anynet,15,35,39,100,149,0.28,0.8
APPMB,Anynet,15,35,39,150,199,0.28,0.8
APPMB,Anynet,15,35,39,200,249,0.28,0.8
APPMB,Anynet,15,35,39,250,299,0.28,0.8
APPMB,Anynet,15,35,39,300,349,0.26,0.8
APPMB,Anynet,15,35,39,350,399,0.26,0.8
APPMB,Anynet,15,35,39,400,449,0.26,0.8
APPMB,Anynet,15,35,39,450,499,0.26,0.8
APPMB,Anynet,15,35,39,500,599,0.25,0.8
APPMB,Anynet,15,35,39,600,699,0.25,0.8
APPMB,Anynet,15,35,39,700,799,0.25,0.8
APPMB,Anynet,15,35,39,800,899,0.25,0.8
APPMB,Anynet,15,35,39,900,999,0.25,0.8
APPMB,Anynet,15,35,39,1000,1499,0.25,0.8
APPMB,Anynet,15,35,39,1500,1999,0.25,0.8
APPMB,Anynet,15,35,39,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,40,44,0,4,0.45,0.8
APPMB,Anynet,15,40,44,5,9,0.45,0.8
APPMB,Anynet,15,40,44,10,14,0.4,0.8
APPMB,Anynet,15,40,44,15,19,0.4,0.8
APPMB,Anynet,15,40,44,20,24,0.4,0.8
APPMB,Anynet,15,40,44,25,29,0.35,0.8
APPMB,Anynet,15,40,44,30,39,0.35,0.8
APPMB,Anynet,15,40,44,40,49,0.35,0.8
APPMB,Anynet,15,40,44,50,59,0.3,0.8
APPMB,Anynet,15,40,44,60,69,0.3,0.8
APPMB,Anynet,15,40,44,70,79,0.3,0.8
APPMB,Anynet,15,40,44,80,89,0.3,0.8
APPMB,Anynet,15,40,44,90,99,0.3,0.8
APPMB,Anynet,15,40,44,100,149,0.28,0.8
APPMB,Anynet,15,40,44,150,199,0.28,0.8
APPMB,Anynet,15,40,44,200,249,0.28,0.8
APPMB,Anynet,15,40,44,250,299,0.28,0.8
APPMB,Anynet,15,40,44,300,349,0.26,0.8
APPMB,Anynet,15,40,44,350,399,0.26,0.8
APPMB,Anynet,15,40,44,400,449,0.26,0.8
APPMB,Anynet,15,40,44,450,499,0.26,0.8
APPMB,Anynet,15,40,44,500,599,0.25,0.8
APPMB,Anynet,15,40,44,600,699,0.25,0.8
APPMB,Anynet,15,40,44,700,799,0.25,0.8
APPMB,Anynet,15,40,44,800,899,0.25,0.8
APPMB,Anynet,15,40,44,900,999,0.25,0.8
APPMB,Anynet,15,40,44,1000,1499,0.25,0.8
APPMB,Anynet,15,40,44,1500,1999,0.25,0.8
APPMB,Anynet,15,40,44,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,45,49,0,4,0.45,0.8
APPMB,Anynet,15,45,49,5,9,0.45,0.8
APPMB,Anynet,15,45,49,10,14,0.4,0.8
APPMB,Anynet,15,45,49,15,19,0.4,0.8
APPMB,Anynet,15,45,49,20,24,0.4,0.8
APPMB,Anynet,15,45,49,25,29,0.35,0.8
APPMB,Anynet,15,45,49,30,39,0.35,0.8
APPMB,Anynet,15,45,49,40,49,0.35,0.8
APPMB,Anynet,15,45,49,50,59,0.3,0.8
APPMB,Anynet,15,45,49,60,69,0.3,0.8
APPMB,Anynet,15,45,49,70,79,0.3,0.8
APPMB,Anynet,15,45,49,80,89,0.3,0.8
APPMB,Anynet,15,45,49,90,99,0.3,0.8
APPMB,Anynet,15,45,49,100,149,0.28,0.8
APPMB,Anynet,15,45,49,150,199,0.28,0.8
APPMB,Anynet,15,45,49,200,249,0.28,0.8
APPMB,Anynet,15,45,49,250,299,0.28,0.8
APPMB,Anynet,15,45,49,300,349,0.26,0.8
APPMB,Anynet,15,45,49,350,399,0.26,0.8
APPMB,Anynet,15,45,49,400,449,0.26,0.8
APPMB,Anynet,15,45,49,450,499,0.26,0.8
APPMB,Anynet,15,45,49,500,599,0.25,0.8
APPMB,Anynet,15,45,49,600,699,0.25,0.8
APPMB,Anynet,15,45,49,700,799,0.25,0.8
APPMB,Anynet,15,45,49,800,899,0.25,0.8
APPMB,Anynet,15,45,49,900,999,0.25,0.8
APPMB,Anynet,15,45,49,1000,1499,0.25,0.8
APPMB,Anynet,15,45,49,1500,1999,0.25,0.8
APPMB,Anynet,15,45,49,2000,,0.25,0.8
,,,,,,,,
APPMB,Anynet,15,50,59,0,4,0.4,0.8
APPMB,Anynet,15,50,59,5,9,0.4,0.8
APPMB,Anynet,15,50,59,10,14,0.35,0.8
APPMB,Anynet,15,50,59,15,19,0.35,0.8
APPMB,Anynet,15,50,59,20,24,0.35,0.8
APPMB,Anynet,15,50,59,25,29,0.3,0.8
APPMB,Anynet,15,50,59,30,39,0.3,0.8
APPMB,Anynet,15,50,59,40,49,0.3,0.8
APPMB,Anynet,15,50,59,50,59,0.28,0.8
APPMB,Anynet,15,50,59,60,69,0.28,0.8
APPMB,Anynet,15,50,59,70,79,0.28,0.8
APPMB,Anynet,15,50,59,80,89,0.28,0.8
APPMB,Anynet,15,50,59,90,99,0.28,0.8
APPMB,Anynet,15,50,59,100,149,0.26,0.8
APPMB,Anynet,15,50,59,150,199,0.26,0.8
APPMB,Anynet,15,50,59,200,249,0.26,0.8
APPMB,Anynet,15,50,59,250,299,0.26,0.8
APPMB,Anynet,15,50,59,300,349,0.255,0.8
APPMB,Anynet,15,50,59,350,399,0.255,0.8
APPMB,Anynet,15,50,59,400,449,0.255,0.8
APPMB,Anynet,15,50,59,450,499,0.255,0.8
APPMB,Anynet,15,50,59,500,599,0.25,0.8
APPMB,Anynet,15,50,59,600,699,0.25,0.8
APPMB,Anynet,15,50,59,700,799,0.25,0.8
APPMB,Anynet,15,50,59,800,899,0.25,0.8
APPMB,Anynet,15,50,59,900,999,0.25,0.8
APPMB,Anynet,15,50,59,1000,1499,0.24,0.8
APPMB,Anynet,15,50,59,1500,1999,0.24,0.8
APPMB,Anynet,15,50,59,2000,,0.24,0.8
,,,,,,,,
APPMB,Anynet,15,60,69,0,4,0.4,0.8
APPMB,Anynet,15,60,69,5,9,0.4,0.8
APPMB,Anynet,15,60,69,10,14,0.35,0.8
APPMB,Anynet,15,60,69,15,19,0.35,0.8
APPMB,Anynet,15,60,69,20,24,0.35,0.8
APPMB,Anynet,15,60,69,25,29,0.3,0.8
APPMB,Anynet,15,60,69,30,39,0.3,0.8
APPMB,Anynet,15,60,69,40,49,0.3,0.8
APPMB,Anynet,15,60,69,50,59,0.28,0.8
APPMB,Anynet,15,60,69,60,69,0.28,0.8
APPMB,Anynet,15,60,69,70,79,0.28,0.8
APPMB,Anynet,15,60,69,80,89,0.28,0.8
APPMB,Anynet,15,60,69,90,99,0.28,0.8
APPMB,Anynet,15,60,69,100,149,0.26,0.8
APPMB,Anynet,15,60,69,150,199,0.26,0.8
APPMB,Anynet,15,60,69,200,249,0.26,0.8
APPMB,Anynet,15,60,69,250,299,0.26,0.8
APPMB,Anynet,15,60,69,300,349,0.255,0.8
APPMB,Anynet,15,60,69,350,399,0.255,0.8
APPMB,Anynet,15,60,69,400,449,0.255,0.8
APPMB,Anynet,15,60,69,450,499,0.255,0.8
APPMB,Anynet,15,60,69,500,599,0.25,0.8
APPMB,Anynet,15,60,69,600,699,0.25,0.8
APPMB,Anynet,15,60,69,700,799,0.25,0.8
APPMB,Anynet,15,60,69,800,899,0.25,0.8
APPMB,Anynet,15,60,69,900,999,0.25,0.8
APPMB,Anynet,15,60,69,1000,1499,0.24,0.8
APPMB,Anynet,15,60,69,1500,1999,0.24,0.8
APPMB,Anynet,15,60,69,2000,,0.24,0.8
,,,,,,,,
APPMB,Anynet,15,70,79,0,4,0.4,0.8
APPMB,Anynet,15,70,79,5,9,0.4,0.8
APPMB,Anynet,15,70,79,10,14,0.35,0.8
APPMB,Anynet,15,70,79,15,19,0.35,0.8
APPMB,Anynet,15,70,79,20,24,0.35,0.8
APPMB,Anynet,15,70,79,25,29,0.3,0.8
APPMB,Anynet,15,70,79,30,39,0.3,0.8
APPMB,Anynet,15,70,79,40,49,0.3,0.8
APPMB,Anynet,15,70,79,50,59,0.28,0.8
APPMB,Anynet,15,70,79,60,69,0.28,0.8
APPMB,Anynet,15,70,79,70,79,0.28,0.8
APPMB,Anynet,15,70,79,80,89,0.28,0.8
APPMB,Anynet,15,70,79,90,99,0.28,0.8
APPMB,Anynet,15,70,79,100,149,0.26,0.8
APPMB,Anynet,15,70,79,150,199,0.26,0.8
APPMB,Anynet,15,70,79,200,249,0.26,0.8
APPMB,Anynet,15,70,79,250,299,0.26,0.8
APPMB,Anynet,15,70,79,300,349,0.255,0.8
APPMB,Anynet,15,70,79,350,399,0.255,0.8
APPMB,Anynet,15,70,79,400,449,0.255,0.8
APPMB,Anynet,15,70,79,450,499,0.255,0.8
APPMB,Anynet,15,70,79,500,599,0.25,0.8
APPMB,Anynet,15,70,79,600,699,0.25,0.8
APPMB,Anynet,15,70,79,700,799,0.25,0.8
APPMB,Anynet,15,70,79,800,899,0.25,0.8
APPMB,Anynet,15,70,79,900,999,0.25,0.8
APPMB,Anynet,15,70,79,1000,1499,0.24,0.8
APPMB,Anynet,15,70,79,1500,1999,0.24,0.8
APPMB,Anynet,15,70,79,2000,,0.24,0.8
,,,,,,,,
APPMB,Anynet,15,80,89,0,4,0.4,0.8
APPMB,Anynet,15,80,89,5,9,0.4,0.8
APPMB,Anynet,15,80,89,10,14,0.35,0.8
APPMB,Anynet,15,80,89,15,19,0.35,0.8
APPMB,Anynet,15,80,89,20,24,0.35,0.8
APPMB,Anynet,15,80,89,25,29,0.3,0.8
APPMB,Anynet,15,80,89,30,39,0.3,0.8
APPMB,Anynet,15,80,89,40,49,0.3,0.8
APPMB,Anynet,15,80,89,50,59,0.28,0.8
APPMB,Anynet,15,80,89,60,69,0.28,0.8
APPMB,Anynet,15,80,89,70,79,0.28,0.8
APPMB,Anynet,15,80,89,80,89,0.28,0.8
APPMB,Anynet,15,80,89,90,99,0.28,0.8
APPMB,Anynet,15,80,89,100,149,0.26,0.8
APPMB,Anynet,15,80,89,150,199,0.26,0.8
APPMB,Anynet,15,80,89,200,249,0.26,0.8
APPMB,Anynet,15,80,89,250,299,0.26,0.8
APPMB,Anynet,15,80,89,300,349,0.255,0.8
APPMB,Anynet,15,80,89,350,399,0.255,0.8
APPMB,Anynet,15,80,89,400,449,0.255,0.8
APPMB,Anynet,15,80,89,450,499,0.255,0.8
APPMB,Anynet,15,80,89,500,599,0.25,0.8
APPMB,Anynet,15,80,89,600,699,0.25,0.8
APPMB,Anynet,15,80,89,700,799,0.25,0.8
APPMB,Anynet,15,80,89,800,899,0.25,0.8
APPMB,Anynet,15,80,89,900,999,0.25,0.8
APPMB,Anynet,15,80,89,1000,1499,0.24,0.8
APPMB,Anynet,15,80,89,1500,1999,0.24,0.8
APPMB,Anynet,15,80,89,2000,,0.24,0.8
,,,,,,,,
APPMB,Anynet,15,90,99,0,4,0.4,0.8
APPMB,Anynet,15,90,99,5,9,0.4,0.8
APPMB,Anynet,15,90,99,10,14,0.35,0.8
APPMB,Anynet,15,90,99,15,19,0.35,0.8
APPMB,Anynet,15,90,99,20,24,0.35,0.8
APPMB,Anynet,15,90,99,25,29,0.3,0.8
APPMB,Anynet,15,90,99,30,39,0.3,0.8
APPMB,Anynet,15,90,99,40,49,0.3,0.8
APPMB,Anynet,15,90,99,50,59,0.28,0.8
APPMB,Anynet,15,90,99,60,69,0.28,0.8
APPMB,Anynet,15,90,99,70,79,0.28,0.8
APPMB,Anynet,15,90,99,80,89,0.28,0.8
APPMB,Anynet,15,90,99,90,99,0.28,0.8
APPMB,Anynet,15,90,99,100,149,0.26,0.8
APPMB,Anynet,15,90,99,150,199,0.26,0.8
APPMB,Anynet,15,90,99,200,249,0.26,0.8
APPMB,Anynet,15,90,99,250,299,0.26,0.8
APPMB,Anynet,15,90,99,300,349,0.255,0.8
APPMB,Anynet,15,90,99,350,399,0.255,0.8
APPMB,Anynet,15,90,99,400,449,0.255,0.8
APPMB,Anynet,15,90,99,450,499,0.255,0.8
APPMB,Anynet,15,90,99,500,599,0.25,0.8
APPMB,Anynet,15,90,99,600,699,0.25,0.8
APPMB,Anynet,15,90,99,700,799,0.25,0.8
APPMB,Anynet,15,90,99,800,899,0.25,0.8
APPMB,Anynet,15,90,99,900,999,0.25,0.8
APPMB,Anynet,15,90,99,1000,1499,0.24,0.8
APPMB,Anynet,15,90,99,1500,1999,0.24,0.8
APPMB,Anynet,15,90,99,2000,,0.24,0.8
,,,,,,,,
APPMB,Anynet,15,100,149,0,4,0.35,0.46
APPMB,Anynet,15,100,149,5,9,0.35,0.46
APPMB,Anynet,15,100,149,10,14,0.32,0.46
APPMB,Anynet,15,100,149,15,19,0.32,0.46
APPMB,Anynet,15,100,149,20,24,0.32,0.46
APPMB,Anynet,15,100,149,25,29,0.3,0.46
APPMB,Anynet,15,100,149,30,39,0.3,0.46
APPMB,Anynet,15,100,149,40,49,0.3,0.46
APPMB,Anynet,15,100,149,50,59,0.28,0.46
APPMB,Anynet,15,100,149,60,69,0.28,0.46
APPMB,Anynet,15,100,149,70,79,0.28,0.46
APPMB,Anynet,15,100,149,80,89,0.28,0.46
APPMB,Anynet,15,100,149,90,99,0.28,0.46
APPMB,Anynet,15,100,149,100,149,0.26,0.46
APPMB,Anynet,15,100,149,150,199,0.26,0.46
APPMB,Anynet,15,100,149,200,249,0.26,0.46
APPMB,Anynet,15,100,149,250,299,0.26,0.46
APPMB,Anynet,15,100,149,300,349,0.25,0.46
APPMB,Anynet,15,100,149,350,399,0.25,0.46
APPMB,Anynet,15,100,149,400,449,0.25,0.46
APPMB,Anynet,15,100,149,450,499,0.25,0.46
APPMB,Anynet,15,100,149,500,599,0.24,0.46
APPMB,Anynet,15,100,149,600,699,0.24,0.46
APPMB,Anynet,15,100,149,700,799,0.24,0.46
APPMB,Anynet,15,100,149,800,899,0.24,0.46
APPMB,Anynet,15,100,149,900,999,0.24,0.46
APPMB,Anynet,15,100,149,1000,1499,0.23,0.46
APPMB,Anynet,15,100,149,1500,1999,0.23,0.46
APPMB,Anynet,15,100,149,2000,,0.23,0.46
,,,,,,,,
APPMB,Anynet,15,150,199,0,4,0.35,0.46
APPMB,Anynet,15,150,199,5,9,0.35,0.46
APPMB,Anynet,15,150,199,10,14,0.32,0.46
APPMB,Anynet,15,150,199,15,19,0.32,0.46
APPMB,Anynet,15,150,199,20,24,0.32,0.46
APPMB,Anynet,15,150,199,25,29,0.3,0.46
APPMB,Anynet,15,150,199,30,39,0.3,0.46
APPMB,Anynet,15,150,199,40,49,0.3,0.46
APPMB,Anynet,15,150,199,50,59,0.28,0.46
APPMB,Anynet,15,150,199,60,69,0.28,0.46
APPMB,Anynet,15,150,199,70,79,0.28,0.46
APPMB,Anynet,15,150,199,80,89,0.28,0.46
APPMB,Anynet,15,150,199,90,99,0.28,0.46
APPMB,Anynet,15,150,199,100,149,0.26,0.46
APPMB,Anynet,15,150,199,150,199,0.26,0.46
APPMB,Anynet,15,150,199,200,249,0.26,0.46
APPMB,Anynet,15,150,199,250,299,0.26,0.46
APPMB,Anynet,15,150,199,300,349,0.25,0.46
APPMB,Anynet,15,150,199,350,399,0.25,0.46
APPMB,Anynet,15,150,199,400,449,0.25,0.46
APPMB,Anynet,15,150,199,450,499,0.25,0.46
APPMB,Anynet,15,150,199,500,599,0.24,0.46
APPMB,Anynet,15,150,199,600,699,0.24,0.46
APPMB,Anynet,15,150,199,700,799,0.24,0.46
APPMB,Anynet,15,150,199,800,899,0.24,0.46
APPMB,Anynet,15,150,199,900,999,0.24,0.46
APPMB,Anynet,15,150,199,1000,1499,0.23,0.46
APPMB,Anynet,15,150,199,1500,1999,0.23,0.46
APPMB,Anynet,15,150,199,2000,,0.23,0.46
,,,,,,,,
APPMB,Anynet,15,200,249,0,4,0.35,0.46
APPMB,Anynet,15,200,249,5,9,0.35,0.46
APPMB,Anynet,15,200,249,10,14,0.32,0.46
APPMB,Anynet,15,200,249,15,19,0.32,0.46
APPMB,Anynet,15,200,249,20,24,0.32,0.46
APPMB,Anynet,15,200,249,25,29,0.3,0.46
APPMB,Anynet,15,200,249,30,39,0.3,0.46
APPMB,Anynet,15,200,249,40,49,0.3,0.46
APPMB,Anynet,15,200,249,50,59,0.28,0.46
APPMB,Anynet,15,200,249,60,69,0.28,0.46
APPMB,Anynet,15,200,249,70,79,0.28,0.46
APPMB,Anynet,15,200,249,80,89,0.28,0.46
APPMB,Anynet,15,200,249,90,99,0.28,0.46
APPMB,Anynet,15,200,249,100,149,0.26,0.46
APPMB,Anynet,15,200,249,150,199,0.26,0.46
APPMB,Anynet,15,200,249,200,249,0.26,0.46
APPMB,Anynet,15,200,249,250,299,0.26,0.46
APPMB,Anynet,15,200,249,300,349,0.25,0.46
APPMB,Anynet,15,200,249,350,399,0.25,0.46
APPMB,Anynet,15,200,249,400,449,0.25,0.46
APPMB,Anynet,15,200,249,450,499,0.25,0.46
APPMB,Anynet,15,200,249,500,599,0.24,0.46
APPMB,Anynet,15,200,249,600,699,0.24,0.46
APPMB,Anynet,15,200,249,700,799,0.24,0.46
APPMB,Anynet,15,200,249,800,899,0.24,0.46
APPMB,Anynet,15,200,249,900,999,0.24,0.46
APPMB,Anynet,15,200,249,1000,1499,0.23,0.46
APPMB,Anynet,15,200,249,1500,1999,0.23,0.46
APPMB,Anynet,15,200,249,2000,,0.23,0.46
,,,,,,,,
APPMB,Anynet,15,250,299,0,4,0.3,0.419
APPMB,Anynet,15,250,299,5,9,0.3,0.419
APPMB,Anynet,15,250,299,10,14,0.29,0.419
APPMB,Anynet,15,250,299,15,19,0.29,0.419
APPMB,Anynet,15,250,299,20,24,0.29,0.419
APPMB,Anynet,15,250,299,25,29,0.28,0.419
APPMB,Anynet,15,250,299,30,39,0.28,0.419
APPMB,Anynet,15,250,299,40,49,0.28,0.419
APPMB,Anynet,15,250,299,50,59,0.27,0.419
APPMB,Anynet,15,250,299,60,69,0.27,0.419
APPMB,Anynet,15,250,299,70,79,0.27,0.419
APPMB,Anynet,15,250,299,80,89,0.27,0.419
APPMB,Anynet,15,250,299,90,99,0.27,0.419
APPMB,Anynet,15,250,299,100,149,0.26,0.419
APPMB,Anynet,15,250,299,150,199,0.26,0.419
APPMB,Anynet,15,250,299,200,249,0.26,0.419
APPMB,Anynet,15,250,299,250,299,0.26,0.419
APPMB,Anynet,15,250,299,300,349,0.25,0.419
APPMB,Anynet,15,250,299,350,399,0.25,0.419
APPMB,Anynet,15,250,299,400,449,0.25,0.419
APPMB,Anynet,15,250,299,450,499,0.25,0.419
APPMB,Anynet,15,250,299,500,599,0.24,0.419
APPMB,Anynet,15,250,299,600,699,0.24,0.419
APPMB,Anynet,15,250,299,700,799,0.24,0.419
APPMB,Anynet,15,250,299,800,899,0.24,0.419
APPMB,Anynet,15,250,299,900,999,0.24,0.419
APPMB,Anynet,15,250,299,1000,1499,0.23,0.419
APPMB,Anynet,15,250,299,1500,1999,0.23,0.419
APPMB,Anynet,15,250,299,2000,,0.23,0.419
,,,,,,,,
APPMB,Anynet,15,300,349,0,4,0.3,0.419
APPMB,Anynet,15,300,349,5,9,0.3,0.419
APPMB,Anynet,15,300,349,10,14,0.29,0.419
APPMB,Anynet,15,300,349,15,19,0.29,0.419
APPMB,Anynet,15,300,349,20,24,0.29,0.419
APPMB,Anynet,15,300,349,25,29,0.28,0.419
APPMB,Anynet,15,300,349,30,39,0.28,0.419
APPMB,Anynet,15,300,349,40,49,0.28,0.419
APPMB,Anynet,15,300,349,50,59,0.27,0.419
APPMB,Anynet,15,300,349,60,69,0.27,0.419
APPMB,Anynet,15,300,349,70,79,0.27,0.419
APPMB,Anynet,15,300,349,80,89,0.27,0.419
APPMB,Anynet,15,300,349,90,99,0.27,0.419
APPMB,Anynet,15,300,349,100,149,0.26,0.419
APPMB,Anynet,15,300,349,150,199,0.26,0.419
APPMB,Anynet,15,300,349,200,249,0.26,0.419
APPMB,Anynet,15,300,349,250,299,0.26,0.419
APPMB,Anynet,15,300,349,300,349,0.25,0.419
APPMB,Anynet,15,300,349,350,399,0.25,0.419
APPMB,Anynet,15,300,349,400,449,0.25,0.419
APPMB,Anynet,15,300,349,450,499,0.25,0.419
APPMB,Anynet,15,300,349,500,599,0.24,0.419
APPMB,Anynet,15,300,349,600,699,0.24,0.419
APPMB,Anynet,15,300,349,700,799,0.24,0.419
APPMB,Anynet,15,300,349,800,899,0.24,0.419
APPMB,Anynet,15,300,349,900,999,0.24,0.419
APPMB,Anynet,15,300,349,1000,1499,0.23,0.419
APPMB,Anynet,15,300,349,1500,1999,0.23,0.419
APPMB,Anynet,15,300,349,2000,,0.23,0.419
,,,,,,,,
APPMB,Anynet,15,350,399,0,4,0.3,0.419
APPMB,Anynet,15,350,399,5,9,0.3,0.419
APPMB,Anynet,15,350,399,10,14,0.29,0.419
APPMB,Anynet,15,350,399,15,19,0.29,0.419
APPMB,Anynet,15,350,399,20,24,0.29,0.419
APPMB,Anynet,15,350,399,25,29,0.28,0.419
APPMB,Anynet,15,350,399,30,39,0.28,0.419
APPMB,Anynet,15,350,399,40,49,0.28,0.419
APPMB,Anynet,15,350,399,50,59,0.27,0.419
APPMB,Anynet,15,350,399,60,69,0.27,0.419
APPMB,Anynet,15,350,399,70,79,0.27,0.419
APPMB,Anynet,15,350,399,80,89,0.27,0.419
APPMB,Anynet,15,350,399,90,99,0.27,0.419
APPMB,Anynet,15,350,399,100,149,0.26,0.419
APPMB,Anynet,15,350,399,150,199,0.26,0.419
APPMB,Anynet,15,350,399,200,249,0.26,0.419
APPMB,Anynet,15,350,399,250,299,0.26,0.419
APPMB,Anynet,15,350,399,300,349,0.25,0.419
APPMB,Anynet,15,350,399,350,399,0.25,0.419
APPMB,Anynet,15,350,399,400,449,0.25,0.419
APPMB,Anynet,15,350,399,450,499,0.25,0.419
APPMB,Anynet,15,350,399,500,599,0.24,0.419
APPMB,Anynet,15,350,399,600,699,0.24,0.419
APPMB,Anynet,15,350,399,700,799,0.24,0.419
APPMB,Anynet,15,350,399,800,899,0.24,0.419
APPMB,Anynet,15,350,399,900,999,0.24,0.419
APPMB,Anynet,15,350,399,1000,1499,0.23,0.419
APPMB,Anynet,15,350,399,1500,1999,0.23,0.419
APPMB,Anynet,15,350,399,2000,,0.23,0.419
,,,,,,,,
